x,y,z,r_hat_vox,theta_deg,winding_ordinal,dk_to_nearest_measured,ct_brightness
1970.9,1854.5,8016,122.9,318.0,9,1,176
2066.7,1945.6,3664,157.5,324.0,9,1,160
2079.5,1966.4,4048,148.2,324.0,9,1,118
2038.1,1973.2,4112,113.8,324.0,9,2,151
2070.4,2018.6,5328,121.0,324.0,9,1,151
1835.2,1816.2,8720,107.5,324.0,9,1,155
1958.2,1755.5,9232,191.9,324.0,9,1,168
1859.7,1799.3,9552,175.3,324.0,9,1,255
1784.0,1785.1,9872,160.4,324.0,9,1,165
1570.7,2042.3,912,134.5,330.0,9,2,150
1636.8,1845.2,1104,126.7,330.0,9,1,144
1710.6,1666.0,2000,122.3,330.0,9,1,118
1952.4,1957.7,3152,122.9,330.0,9,1,147
1998.6,2017.5,4240,100.0,330.0,9,1,124
2023.0,1979.8,4304,119.1,330.0,9,1,133
2042.1,2095.3,6352,95.9,330.0,9,1,156
1751.0,1823.5,9872,111.6,330.0,9,1,188
1831.7,1747.6,10256,160.2,330.0,9,1,157
2082.1,1991.7,4240,186.3,336.0,9,1,136
2058.4,1977.7,4304,151.6,336.0,9,1,132
1972.1,1757.4,8784,263.3,336.0,9,1,174
1788.5,1819.6,9872,146.8,336.0,9,1,126
1761.1,1822.2,9936,117.9,336.0,9,1,170
1953.3,1489.0,10832,106.0,336.0,9,1,123
2001.0,1950.9,7888,117.4,342.0,9,2,142
2057.7,1837.6,8208,196.8,342.0,9,1,205
2010.4,1865.8,9296,171.2,342.0,9,1,147
1752.8,1847.3,9872,103.5,342.0,9,1,255
2031.7,1997.0,3536,105.2,348.0,9,1,115
1949.2,1826.6,8656,170.1,348.0,9,1,147
1991.5,1813.8,9104,176.5,348.0,9,1,160
1925.8,1517.3,10832,70.9,348.0,9,1,147
1967.8,1415.6,10896,83.0,348.0,9,2,100
2016.5,2019.1,3600,84.6,354.0,9,1,130
2029.1,2017.5,3920,81.0,354.0,9,1,107
2054.8,2028.6,4752,137.0,354.0,9,1,144
1823.9,1861.5,9872,170.6,354.0,9,1,209
1929.6,1524.4,10832,73.6,354.0,9,1,110
2042.6,1237.0,10960,119.8,354.0,9,1,164
1731.8,1736.6,1488,107.1,0.0,10,1,154
1909.8,1988.0,2640,109.3,0.0,10,1,162
2093.6,2061.3,4688,197.0,0.0,10,1,140
1958.1,1532.1,10832,101.6,0.0,10,1,172
1729.1,1747.6,1488,105.1,6.0,10,2,178
1784.8,1717.8,1680,203.6,6.0,10,1,128
1688.7,1858.9,10000,80.7,6.0,10,1,251
2122.1,1137.7,11024,117.9,6.0,10,1,159
1726.5,1758.3,1488,104.2,12.0,10,2,172
2067.8,2092.4,4624,179.8,12.0,10,1,136
1807.9,1884.6,9808,136.7,12.0,10,1,172
1817.7,1905.1,9936,167.9,12.0,10,1,161
1783.5,1773.1,10704,139.7,12.0,10,1,183
1710.2,1752.3,1424,106.0,18.0,10,1,121
2036.7,2106.8,4688,147.2,18.0,10,1,144
1718.3,1914.1,2128,141.2,24.0,10,1,140
1793.6,1967.1,2448,59.6,24.0,10,1,176
1894.6,2029.9,2640,103.1,24.0,10,1,124
2035.0,2075.8,3856,131.2,24.0,10,1,139
2098.6,2169.4,6160,115.2,24.0,10,1,124
1936.6,1930.4,8656,168.3,24.0,10,1,138
1944.5,1922.6,8912,209.7,24.0,10,1,146
1713.5,1897.2,10000,115.0,24.0,10,1,200
1783.8,1871.7,10448,172.3,24.0,10,1,146
1759.0,1794.0,10704,122.8,24.0,10,1,143
1696.0,1769.6,1424,100.0,30.0,10,1,145
2101.3,2151.2,4432,214.4,30.0,10,1,138
1772.1,1938.7,9936,137.0,30.0,10,1,190
1776.4,1825.3,10384,109.2,30.0,10,2,172
1623.9,2062.8,1040,147.1,36.0,10,1,139
1695.1,1781.9,1424,106.0,36.0,10,1,179
1969.2,2125.8,3216,170.3,36.0,10,2,130
2085.1,2213.1,6032,140.6,36.0,10,2,148
2029.5,2066.5,7760,121.8,36.0,10,1,142
1948.9,1947.6,8400,129.6,36.0,10,1,153
1788.3,1968.2,9936,166.7,36.0,10,1,150
1825.5,1724.7,10768,125.4,36.0,10,1,162
2494.4,1023.2,11152,141.7,36.0,10,1,162
1690.4,1793.7,1680,145.3,42.0,10,1,126
1939.7,2080.0,2832,139.9,42.0,10,1,138
2082.6,2163.2,3600,202.2,42.0,10,1,137
2086.7,2194.3,4752,226.2,42.0,10,1,100
1942.4,1960.0,8400,132.4,42.0,10,1,139
1911.7,1966.2,9232,146.3,42.0,10,1,150
1525.7,2189.0,912,106.8,48.0,10,1,167
1839.9,2045.2,2576,92.0,48.0,10,2,142
1965.2,2151.7,3152,178.3,48.0,10,1,133
1972.3,2134.4,4240,90.1,48.0,10,1,136
2034.4,2198.2,5776,102.1,48.0,10,1,164
2020.3,2216.8,5968,112.6,48.0,10,1,210
2022.4,2076.1,7696,101.5,48.0,10,1,134
1958.1,1981.0,8144,100.4,48.0,10,2,121
1780.3,1944.5,10192,154.3,48.0,10,1,153
1669.1,1801.8,1424,101.7,54.0,10,1,150
1773.2,1941.0,1488,252.7,54.0,10,1,156
1657.0,1812.0,1808,111.7,54.0,10,1,149
1646.9,1916.3,2064,103.0,54.0,10,1,163
1742.2,2053.9,2320,203.1,54.0,10,1,116
1972.9,2222.1,3088,221.7,54.0,10,1,152
2014.5,2169.6,4176,146.9,54.0,10,1,145
2009.2,2120.0,4944,92.6,54.0,10,1,140
2051.6,2222.9,6096,106.4,54.0,10,1,141
1865.4,1930.0,8528,104.4,54.0,10,1,126
1912.1,2007.6,9296,109.8,54.0,10,1,140
1774.3,1939.7,10256,138.5,54.0,10,1,161
1719.3,1882.3,10320,109.4,54.0,10,1,146
1755.8,1872.4,10384,125.7,54.0,10,1,156
1798.2,1930.1,10640,226.7,54.0,10,1,160
1979.3,1326.5,10960,95.1,54.0,10,1,168
1649.4,1943.0,1232,140.5,60.0,10,1,184
1647.9,1819.6,1808,113.0,60.0,10,1,163
1822.7,2053.7,2576,88.8,60.0,10,2,110
2025.1,2158.7,3728,162.0,60.0,10,2,159
2019.9,2158.0,4048,120.7,60.0,10,1,145
1970.7,2127.4,4304,101.7,60.0,10,3,160
1998.0,2120.0,4944,86.4,60.0,10,1,129
2014.7,2206.6,5776,97.4,60.0,10,1,129
2025.8,2215.7,6224,93.0,60.0,10,1,162
2039.6,2148.3,7568,117.3,60.0,10,1,143
1935.6,1957.3,8272,86.2,60.0,10,1,154
1912.8,1952.2,8336,102.0,60.0,10,1,145
1675.7,1963.3,10064,140.0,60.0,10,1,186
2000.3,1629.6,10896,227.2,60.0,10,1,159
1641.3,1821.5,1872,98.8,66.0,10,1,129
1860.2,2086.1,2704,103.8,66.0,10,1,113
1989.2,2154.5,3536,148.5,66.0,10,1,157
1962.4,2134.8,4304,104.5,66.0,10,2,126
1994.0,2133.2,4944,96.3,66.0,10,1,117
2023.7,2206.6,5648,99.1,66.0,10,1,255
2003.7,2207.0,5776,92.6,66.0,10,1,160
1984.8,2222.7,5968,98.0,66.0,10,1,128
2015.0,2228.6,6032,107.4,66.0,10,1,143
2025.1,2217.7,6096,88.5,66.0,10,1,150
2015.7,2217.1,6224,89.7,66.0,10,1,152
2013.7,2154.9,7504,105.3,66.0,10,1,160
1841.1,1928.8,8528,91.1,66.0,10,1,172
1851.0,1914.7,9040,110.4,66.0,10,1,150
1888.8,2011.3,9296,101.3,66.0,10,1,145
1770.2,1974.3,9616,92.9,66.0,10,2,165
1695.2,1971.2,9872,100.5,66.0,10,1,156
1704.8,1985.6,9936,126.3,66.0,10,1,181
1667.8,1981.6,10064,152.7,66.0,10,1,197
1939.9,2153.3,4240,90.2,72.0,10,2,147
2008.0,2191.9,5648,79.7,72.0,10,1,118
2001.8,2224.4,6032,98.7,72.0,10,1,126
1985.9,2280.2,6736,111.6,72.0,10,1,116
1973.6,2240.1,7120,112.4,72.0,10,1,128
1999.2,2231.6,7248,108.1,72.0,10,1,124
2002.3,2155.4,7504,101.7,72.0,10,1,160
1859.4,1959.3,8464,96.3,72.0,10,1,129
1712.2,1938.1,10192,113.8,72.0,10,1,127
1681.9,1876.6,10320,87.1,72.0,10,1,155
1614.4,1830.0,1808,110.8,78.0,10,1,162
1998.2,2199.9,5840,79.1,78.0,10,2,163
2006.7,2219.7,6096,84.8,78.0,10,1,153
1907.7,1985.0,8144,80.4,78.0,10,1,140
1765.7,1961.6,8720,84.1,78.0,10,1,171
1779.8,1998.7,9488,100.5,78.0,10,1,156
1604.1,1832.2,1552,116.9,84.0,10,1,154
1594.6,1813.5,1680,117.7,84.0,10,1,142
1603.2,1834.2,1808,113.1,84.0,10,1,151
1614.4,1819.8,2000,93.2,84.0,10,1,153
1591.1,1966.9,2192,91.3,84.0,10,1,136
1747.4,2020.9,2448,78.5,84.0,10,1,155
1871.0,2147.3,3344,112.6,84.0,10,1,151
1945.0,2172.8,3536,154.7,84.0,10,1,140
1970.5,2251.9,6352,109.3,84.0,10,1,131
1980.6,2151.7,7504,93.5,84.0,10,2,147
1904.2,2075.2,7952,113.0,84.0,10,1,131
1878.1,1970.7,8208,72.6,84.0,10,1,139
1902.5,1978.0,8272,95.9,84.0,10,1,124
1852.2,1948.5,8400,77.6,84.0,10,1,138
1756.1,1953.9,8720,74.9,84.0,10,1,167
1829.6,1952.8,9104,102.9,84.0,10,1,146
1827.5,1946.4,9168,88.7,84.0,10,1,126
1730.2,2019.7,9552,117.9,84.0,10,1,145
1692.0,2026.0,9808,170.7,84.0,10,1,155
1664.1,1972.1,9872,93.2,84.0,10,2,162
1676.1,1853.6,10640,107.5,84.0,10,1,164
1601.1,1837.3,1872,106.0,90.0,10,1,148
1604.7,1828.4,2000,101.3,90.0,10,1,166
1586.4,1937.8,2064,104.8,90.0,10,1,152
1739.2,2022.0,2448,79.2,90.0,10,1,137
1886.3,2173.7,3472,111.8,90.0,10,1,126
1915.6,2203.3,4432,159.3,90.0,10,1,152
1983.2,2207.9,5200,133.2,90.0,10,1,154
1938.9,2234.4,7120,101.2,90.0,10,1,111
1977.8,2148.5,7440,79.6,90.0,10,1,164
1731.6,1962.8,8784,98.3,90.0,10,1,131
1818.3,1935.3,9168,77.1,90.0,10,2,117
1847.6,2018.6,9296,99.9,90.0,10,1,168
1681.9,1879.1,10384,108.4,90.0,10,1,189
1611.9,1858.0,1488,122.1,96.0,10,1,135
1571.2,1802.8,1680,106.9,96.0,10,1,151
1575.6,1935.4,2064,103.0,96.0,10,1,158
1901.6,2141.2,4496,109.5,96.0,10,1,112
1941.6,2234.0,6288,95.2,96.0,10,1,168
1994.1,2251.5,6992,89.5,96.0,10,1,147
1925.9,2223.2,7184,88.2,96.0,10,1,166
1899.1,2087.4,7824,95.8,96.0,10,1,128
1835.3,1954.5,8400,83.5,96.0,10,1,255
1741.8,1943.2,8912,106.5,96.0,10,1,156
1498.9,2083.9,1168,223.9,102.0,10,1,201
1577.1,1844.1,1872,115.4,102.0,10,1,178
1839.3,2093.7,2960,93.9,102.0,10,1,163
1946.9,2201.6,5520,92.7,102.0,10,1,133
1964.7,2204.1,5648,90.0,102.0,10,1,147
1923.8,2223.8,5904,95.6,102.0,10,1,142
1976.4,2202.2,6160,81.4,102.0,10,1,150
1947.3,2216.1,7248,89.2,102.0,10,1,134
1781.6,1929.0,9040,117.7,102.0,10,1,130
1802.6,1931.8,9168,75.2,102.0,10,2,142
1558.0,2088.0,10000,242.8,102.0,10,1,132
1570.4,1827.7,1936,100.1,108.0,10,1,172
1555.7,1955.7,2192,83.7,108.0,10,2,147
1750.6,2062.1,2576,89.7,108.0,10,1,151
1854.1,2161.0,3472,104.2,108.0,10,1,163
1871.2,2180.8,4432,143.8,108.0,10,1,167
1950.8,2180.5,5456,81.8,108.0,10,2,160
1936.0,2203.9,5712,89.2,108.0,10,1,144
1914.6,2219.7,5904,94.0,108.0,10,1,148
1968.0,2200.8,6160,82.2,108.0,10,1,140
1904.3,2266.8,6800,102.7,108.0,10,1,139
1865.3,1966.3,8272,87.9,108.0,10,1,113
1833.5,1950.7,8336,91.4,108.0,10,1,123
1821.8,1940.0,8400,72.1,108.0,10,1,145
1778.7,1923.3,8528,81.8,108.0,10,2,155
1701.5,1984.5,9616,99.9,108.0,10,1,143
1618.0,1866.8,10512,103.3,108.0,10,1,153
1949.0,1297.3,11024,180.8,108.0,10,1,180
1508.5,1980.0,1232,173.7,114.0,10,1,163
1545.7,1956.6,2192,88.1,114.0,10,1,112
1775.6,2151.3,3216,137.4,114.0,10,1,144
1943.1,2176.8,5456,81.1,114.0,10,1,146
1908.3,2215.5,5968,90.1,114.0,10,1,124
1959.2,2199.3,6160,84.0,114.0,10,1,151
1940.1,2138.5,7568,100.5,114.0,10,1,152
1851.7,2071.8,7888,92.6,114.0,10,1,131
1838.3,2007.2,8080,98.7,114.0,10,1,116
1723.0,1904.4,8912,73.5,114.0,10,1,160
1617.3,1979.6,9744,97.5,114.0,10,1,158
1608.2,1862.3,10512,102.7,114.0,10,1,152
1936.7,1278.4,11024,167.6,114.0,10,1,126
2327.4,1057.6,11152,128.8,114.0,10,1,130
1555.7,1811.9,2000,97.9,120.0,10,1,186
1830.3,2158.8,3472,111.9,120.0,10,1,155
1909.0,2162.4,5072,121.6,120.0,10,1,120
1934.3,2175.2,5456,83.6,120.0,10,1,212
1939.5,2195.7,5840,84.5,120.0,10,1,132
1894.7,2215.2,5904,98.0,120.0,10,1,151
1935.2,2193.0,6032,72.2,120.0,10,1,148
1883.4,2231.0,6928,96.5,120.0,10,1,121
1810.7,1929.2,8400,66.7,120.0,10,1,107
1791.5,1933.8,8464,76.2,120.0,10,1,137
1737.5,1940.4,8656,90.6,120.0,10,1,141
1715.1,1902.7,8912,75.6,120.0,10,1,162
1572.7,2020.7,9872,163.2,120.0,10,1,149
1929.0,2195.1,5840,89.8,126.0,10,1,156
1947.1,2240.1,6992,96.0,126.0,10,2,141
1726.7,1939.2,8656,95.5,126.0,10,2,149
1695.8,1915.8,8912,97.1,126.0,10,1,169
1751.6,1888.8,9040,92.7,126.0,10,1,160
1613.6,1936.9,10256,135.0,126.0,10,1,159
1598.9,1884.9,10384,141.1,126.0,10,1,177
1391.2,2179.6,912,94.2,132.0,10,1,163
1677.1,2011.9,2448,92.9,132.0,10,1,137
1860.7,2163.3,4048,147.8,132.0,10,1,126
1804.3,2188.3,4176,185.1,132.0,10,1,138
1810.8,2146.0,4496,152.9,132.0,10,1,146
1899.2,2185.3,5520,100.1,132.0,10,1,143
1917.0,2194.4,5840,96.7,132.0,10,1,123
1916.9,2191.0,6032,81.4,132.0,10,1,153
1929.9,2202.6,6096,88.5,132.0,10,2,173
1895.2,2201.9,6288,84.2,132.0,10,1,163
1910.7,2229.1,6416,97.1,132.0,10,1,158
1882.0,2282.8,6608,132.8,132.0,10,1,129
1691.4,1905.5,8912,91.9,132.0,10,1,186
1584.2,1829.1,10576,122.7,132.0,10,1,150
1802.9,1525.8,10896,125.2,132.0,10,1,179
1833.7,2119.4,4752,114.2,138.0,10,1,112
1832.3,2124.8,4816,127.7,138.0,10,1,137
1915.5,2192.7,6160,104.8,138.0,10,1,117
1836.9,2225.1,7120,137.3,138.0,10,1,151
1892.8,2126.1,7568,118.7,138.0,10,1,149
1819.9,1969.8,8080,78.8,138.0,10,2,140
1832.1,1959.4,8144,79.2,138.0,10,1,158
1648.1,1939.6,8784,112.3,138.0,10,1,144
1597.9,1943.7,9744,79.4,138.0,10,1,154
1556.8,1882.2,10320,132.2,138.0,10,1,154
1499.4,1935.8,2192,101.6,144.0,10,1,146
1477.9,1973.9,2256,158.0,144.0,10,1,113
1807.7,2119.0,3472,97.1,144.0,10,1,151
1839.6,2094.3,4368,116.1,144.0,10,1,139
1825.4,2196.7,5328,181.8,144.0,10,1,146
1812.1,1965.3,8080,82.0,144.0,10,1,147
1827.3,1952.6,8144,78.7,144.0,10,1,148
1794.2,1953.9,8208,94.3,144.0,10,1,117
1669.2,1936.7,8720,97.6,144.0,10,1,135
1502.2,1927.7,10000,131.4,144.0,10,1,171
1475.6,1805.0,1936,145.2,150.0,10,1,182
1521.0,1775.4,2000,96.6,150.0,10,1,101
1405.2,1963.0,2128,212.6,150.0,10,1,162
1509.8,2075.3,2448,264.8,150.0,10,1,139
1807.5,2124.0,4880,163.2,150.0,10,1,148
1816.4,2125.1,4944,159.8,150.0,10,2,153
1853.2,2186.2,5968,106.0,150.0,10,2,143
1780.3,1950.5,8208,104.2,150.0,10,1,128
1703.3,1957.4,9424,75.5,150.0,10,1,162
1524.4,1954.3,9872,150.0,150.0,10,1,145
1562.7,1847.0,10320,106.6,150.0,10,1,172
1782.3,2079.4,3408,91.0,156.0,10,1,151
1838.6,2059.1,3536,98.8,156.0,10,1,148
1655.1,1923.9,9616,84.7,156.0,10,1,121
1461.3,1738.7,1616,136.8,162.0,10,1,176
1492.4,1766.6,1872,114.3,162.0,10,1,201
1798.1,2177.6,5904,153.1,162.0,10,1,138
1403.8,1895.0,1168,144.8,168.0,10,1,184
1410.4,1771.8,1872,195.0,168.0,10,1,164
1770.1,2052.7,3536,162.3,168.0,10,1,169
1828.1,2205.8,6544,148.7,168.0,10,1,246
1450.5,1754.9,1488,175.1,174.0,10,1,164
1763.4,2036.3,3536,166.4,174.0,10,1,140
1743.3,2057.9,4304,177.5,174.0,10,1,137
1838.0,2040.1,4112,108.0,180.0,10,1,160
1759.7,2003.8,4816,171.2,192.0,10,1,134
1528.5,1807.9,8656,260.0,192.0,10,1,163
1409.1,1767.3,10256,290.1,192.0,10,1,163
1450.8,1676.0,1808,147.7,198.0,10,1,140
1816.2,2014.4,4176,117.8,198.0,10,1,145
1918.0,2113.7,6096,74.7,198.0,10,1,138
1734.8,1870.4,8080,151.1,198.0,10,1,146
1765.9,1864.5,8208,110.0,198.0,10,2,133
1669.1,1809.7,9168,156.8,198.0,10,3,140
1688.9,1831.2,9232,119.9,198.0,10,1,173
1507.2,1745.7,10320,155.4,198.0,10,1,118
1257.0,2021.8,912,215.9,204.0,10,2,138
1530.8,1684.6,1424,85.9,204.0,10,1,134
1676.6,1958.3,3408,206.7,204.0,10,1,115
1846.4,1989.9,3984,105.4,204.0,10,2,128
1724.8,1959.0,4432,208.9,204.0,10,1,177
1834.2,1997.9,7504,149.6,204.0,10,1,122
1762.2,1865.3,8080,127.2,204.0,10,1,123
1736.2,1813.7,9104,90.5,204.0,10,1,141
1498.8,1550.7,10768,246.7,204.0,10,1,142
1458.4,1638.9,1552,154.2,210.0,10,1,136
1685.7,1914.9,2704,152.8,210.0,10,2,115
1852.1,1981.6,3600,92.7,210.0,10,1,135
1823.9,2016.6,4240,101.7,210.0,10,1,125
1889.3,2020.5,5200,108.4,210.0,10,1,122
1894.7,2086.3,6032,88.5,210.0,10,1,147
1723.0,1795.2,9104,110.7,210.0,10,2,132
1578.0,1566.7,10768,168.7,210.0,10,1,156
1486.2,1753.8,1232,114.9,216.0,10,1,159
1506.0,1652.5,1360,124.2,216.0,10,1,146
1708.1,1899.9,2768,151.6,216.0,10,1,126
1780.6,1988.0,3280,80.5,216.0,10,1,146
1859.7,2075.7,7120,97.9,216.0,10,1,169
1601.4,1784.9,8848,163.9,216.0,10,1,152
1599.2,1725.6,8912,190.0,216.0,10,1,135
1709.0,1778.8,9168,135.1,216.0,10,1,174
1644.6,1753.3,9232,195.7,216.0,10,1,124
1463.0,1850.8,1104,86.3,222.0,10,1,177
1880.2,1960.9,3728,85.9,222.0,10,1,164
1836.0,1999.1,4240,102.2,222.0,10,1,100
1850.2,1951.0,4368,112.1,222.0,10,1,110
1860.1,2055.0,5904,112.5,222.0,10,1,116
1884.6,2076.2,6352,100.2,222.0,10,2,148
1818.2,1840.9,8144,97.8,222.0,10,1,132
1386.7,1929.2,976,162.3,228.0,10,1,134
1491.3,1637.4,1744,88.8,228.0,10,1,151
1625.7,1839.7,2384,98.1,228.0,10,1,137
1908.1,1985.9,5136,113.3,228.0,10,1,110
1918.0,2042.1,5584,90.5,228.0,10,1,154
1910.0,2058.3,6224,103.5,228.0,10,1,145
1929.2,2080.0,6992,111.0,228.0,10,1,164
1465.6,1823.9,1104,104.6,234.0,10,1,160
1526.7,1626.2,1552,111.0,234.0,10,1,124
1543.4,1655.7,1808,81.6,234.0,10,1,143
1903.0,2035.7,5712,103.1,234.0,10,1,100
1925.3,2044.9,5840,96.0,234.0,10,1,135
1928.7,2065.6,6224,86.0,234.0,10,1,145
1897.1,2077.9,6672,123.6,234.0,10,1,146
1805.5,1809.0,8208,110.6,234.0,10,1,154
1818.2,1780.3,8272,126.5,234.0,10,1,160
1473.3,1815.4,1104,107.5,240.0,10,1,114
1550.8,1645.0,1936,100.9,240.0,10,1,153
1546.5,1782.6,2128,85.6,240.0,10,1,152
1760.8,1867.8,2768,140.0,240.0,10,2,161
1842.1,1858.4,3984,201.3,240.0,10,1,123
1938.8,2048.2,5840,85.8,240.0,10,1,138
1899.2,2024.5,6416,152.9,240.0,10,1,116
1911.2,2076.5,6672,117.0,240.0,10,1,156
1794.3,1785.1,8400,99.6,240.0,10,1,115
1738.9,1759.3,8592,104.2,240.0,10,1,152
1705.6,1755.4,8912,94.5,240.0,10,1,156
1724.5,1672.7,9040,163.0,240.0,10,1,166
1795.4,1828.4,9296,104.3,240.0,10,1,170
1731.7,1825.2,9360,93.9,240.0,10,1,146
1570.3,1630.4,10512,159.4,240.0,10,1,167
1546.0,1658.2,1296,124.9,246.0,10,1,129
1541.6,1604.9,1680,100.2,246.0,10,1,143
1773.2,1843.7,2896,175.9,246.0,10,1,171
1898.0,1915.0,4048,151.6,246.0,10,1,118
1946.1,2032.3,5648,91.7,246.0,10,1,141
1929.9,2041.2,5776,88.8,246.0,10,1,131
1924.1,2075.3,6672,112.2,246.0,10,1,143
1886.7,1895.3,7760,109.0,246.0,10,1,139
1842.4,1853.3,8016,91.3,246.0,10,1,153
1827.9,1802.8,8208,104.7,246.0,10,1,125
1842.2,1769.6,8272,123.7,246.0,10,1,158
1764.6,1756.9,8528,97.0,246.0,10,1,130
1706.9,1786.4,8720,101.7,246.0,10,1,122
1811.2,1837.1,9296,89.4,246.0,10,1,171
1708.4,1784.2,9424,148.2,246.0,10,1,151
1599.3,1755.7,9872,135.3,246.0,10,1,179
1689.7,1573.8,10768,84.5,246.0,10,1,253
1545.7,1718.5,1232,108.1,252.0,10,1,164
1564.2,1595.5,1360,136.7,252.0,10,1,133
1554.0,1609.3,1680,91.7,252.0,10,1,156
1561.6,1630.3,1808,96.1,252.0,10,1,153
1556.4,1798.8,2192,81.3,252.0,10,1,124
1769.8,1893.6,2640,99.2,252.0,10,1,160
1790.2,1881.5,3088,169.5,252.0,10,1,142
1952.1,1979.2,5200,100.4,252.0,10,1,148
1939.4,1989.7,5456,118.9,252.0,10,1,170
1934.5,2069.4,6672,114.1,252.0,10,1,126
1929.1,2082.3,6864,95.3,252.0,10,1,119
1930.3,1995.5,7312,119.4,252.0,10,1,132
1812.1,1773.0,8400,103.4,252.0,10,1,134
1754.5,1737.2,8592,118.1,252.0,10,1,186
1724.5,1749.7,8912,92.1,252.0,10,1,141
1653.0,1704.8,10256,129.2,252.0,10,1,211
1846.3,1308.5,10896,130.7,252.0,10,1,116
1737.5,1858.8,2512,105.9,258.0,10,1,111
1826.8,1929.5,3152,91.6,258.0,10,1,144
1901.6,1805.4,3920,225.4,258.0,10,1,174
1937.1,1947.6,4048,108.3,258.0,10,1,131
1892.4,1975.5,4240,94.1,258.0,10,1,115
1913.3,1931.1,4368,97.1,258.0,10,1,140
1949.2,1991.7,5264,94.0,258.0,10,2,117
1970.6,2049.7,6096,89.0,258.0,10,1,131
1950.8,2089.6,6608,96.6,258.0,10,1,154
1945.8,2065.3,6672,115.1,258.0,10,1,118
1902.4,2009.7,6928,140.8,258.0,10,1,105
1942.3,1992.1,7312,119.7,258.0,10,1,121
1952.6,2006.7,7376,84.9,258.0,10,1,142
1822.0,1767.5,8400,106.2,258.0,10,2,107
1657.4,1777.5,9808,80.5,258.0,10,1,146
1626.5,1743.3,9936,129.7,258.0,10,1,145
1571.9,1682.8,10064,162.8,258.0,10,1,167
1579.2,1760.3,2128,96.9,264.0,10,1,143
1731.0,1864.9,2448,78.4,264.0,10,1,152
1834.4,1909.4,3152,110.3,264.0,10,2,145
1984.5,2038.4,6160,84.6,264.0,10,1,128
1949.0,2082.5,6864,91.0,264.0,10,1,148
1958.6,1932.3,7632,99.2,264.0,10,1,131
1895.4,1861.8,7824,131.0,264.0,10,1,145
1881.1,1774.2,8272,109.0,264.0,10,1,127
1771.7,1755.9,8656,106.6,264.0,10,1,159
1739.0,1754.0,8976,84.2,264.0,10,1,160
1911.9,1139.6,10960,110.5,264.0,10,1,148
1591.3,1605.1,1808,116.6,270.0,10,1,180
1589.3,1752.7,2128,104.0,270.0,10,1,156
1866.0,1871.8,3024,147.4,270.0,10,1,151
1932.4,1837.0,3600,191.0,270.0,10,1,155
1963.6,2028.3,5712,90.7,270.0,10,1,142
1966.0,2033.2,5776,89.1,270.0,10,2,150
2003.5,2059.9,6992,102.6,270.0,10,1,127
1967.2,2001.4,7312,107.7,270.0,10,1,140
1892.4,1854.2,7952,108.6,270.0,10,1,147
1891.0,1800.5,8144,105.9,270.0,10,1,151
1892.5,1764.1,8272,118.5,270.0,10,1,147
1847.6,1822.5,9296,96.3,270.0,10,1,169
1653.4,1749.9,9936,120.2,270.0,10,1,147
1624.0,1708.3,10128,122.3,270.0,10,1,152
1692.9,1711.5,10256,116.1,270.0,10,1,255
1618.7,1630.5,1424,89.5,276.0,10,1,104
1560.6,1609.4,1744,94.5,276.0,10,1,168
1991.2,1989.5,5584,120.5,276.0,10,1,116
1980.6,2074.7,6672,103.7,276.0,10,1,146
1962.0,2073.1,6736,101.5,276.0,10,2,134
1967.9,2084.3,6864,89.1,276.0,10,1,150
2014.0,2062.4,6992,100.7,276.0,10,1,141
1966.3,1887.4,7696,113.8,276.0,10,1,152
1903.1,1861.5,7952,101.9,276.0,10,1,137
1904.7,1766.8,8272,116.5,276.0,10,1,143
1789.6,1802.5,9360,104.6,276.0,10,1,206
1693.0,1677.9,10192,152.8,276.0,10,1,186
1697.8,1619.1,10384,152.5,276.0,10,1,249
1899.5,1310.5,10896,123.0,276.0,10,1,170
1606.1,1627.4,1616,70.5,282.0,10,3,154
1608.6,1766.0,2128,92.7,282.0,10,1,202
1941.0,1924.5,4432,122.2,282.0,10,1,110
2001.5,2031.0,5648,86.9,282.0,10,1,141
1980.5,2039.8,5712,81.0,282.0,10,1,152
2024.0,2066.2,6992,98.4,282.0,10,1,128
1953.4,2065.0,7120,69.7,282.0,10,2,135
1993.9,1996.6,7248,135.1,282.0,10,1,126
1832.2,1712.9,8528,135.6,282.0,10,1,196
1817.0,1727.2,8592,125.1,282.0,10,1,163
1664.9,1638.2,10128,196.7,282.0,10,1,169
1679.4,1679.0,10320,117.3,282.0,10,1,204
1652.0,1799.6,2320,94.6,288.0,10,1,153
1966.5,1924.4,4368,106.9,288.0,10,1,156
2014.2,1968.6,5392,134.0,288.0,10,1,132
2021.8,1976.4,5584,139.8,288.0,10,1,129
2009.2,2036.8,5648,83.3,288.0,10,1,131
1989.0,2040.8,5712,82.2,288.0,10,1,153
1993.0,2039.2,5776,87.4,288.0,10,1,142
2004.4,2052.7,5840,73.4,288.0,10,1,150
2005.3,2078.2,6608,111.3,288.0,10,1,169
2006.3,2065.4,6672,118.3,288.0,10,1,126
2033.8,2069.2,6992,98.0,288.0,10,1,131
2005.3,1984.4,7440,88.9,288.0,10,1,134
2010.4,1937.2,7504,127.8,288.0,10,1,103
1941.3,1827.4,7888,168.1,288.0,10,1,162
1759.3,1803.4,8848,81.8,288.0,10,1,155
